location,corr_coeff_min,negative_correlation_time_delay,corr_coeff_max,positive_correlation_time_delay,signal_length,column_name
Eswatini,-0.028542967392055044,86,0.052965152646405125,-38,624,E3_Fiscal measures
Australia,-0.028473084578822635,0,0.04145621852371532,-287,624,H4_Emergency investment in healthcare
Poland,-0.028164795349392764,363,0.009988735706235737,-338,624,H5_Investment in vaccines
Andorra,-0.02804334445729019,487,0.18176267738510443,-410,624,E1_Flag
Mongolia,-0.028011666132539144,403,0.010973491157607033,-219,624,H5_Investment in vaccines
Bahamas,-0.027711369470415866,207,0.18924857266477302,-60,624,H5_Investment in vaccines
Bahamas,-0.027671320492380847,205,0.006595495938638876,-417,624,H4_Emergency investment in healthcare
Bhutan,-0.0276269357816852,354,0.0076437005126672175,-161,624,E4_International support
Bhutan,-0.027585248743636465,352,0.007643700512667218,-161,624,H4_Emergency investment in healthcare
Portugal,-0.027565914736890663,89,0.22902282347969838,-13,624,H4_Emergency investment in healthcare
Congo,-0.027528565470414018,165,0.0047361768241260815,-459,624,H4_Emergency investment in healthcare
Vietnam,-0.02746949072901345,390,0.014092549262593125,-100,624,E3_Fiscal measures
Sweden,-0.02732784432167752,302,0.0076599876284447355,-325,624,E3_Fiscal measures
South Sudan,-0.027257617539395262,104,0.04475683310874081,-168,624,H6_Flag
Benin,-0.027077287047948293,580,0.3704838514813686,-1,624,C6_Stay at home requirements
Japan,-0.026775714350288433,155,0.011267191666066512,-276,624,H5_Investment in vaccines
Myanmar,-0.02662429061558587,129,0.057316513652916075,-96,624,E4_International support
Barbados,-0.026259898652874262,365,0.008845588929298912,-257,624,E3_Fiscal measures
Zimbabwe,-0.026197927189460558,506,0.009298492965798393,-94,624,H4_Emergency investment in healthcare
Barbados,-0.02615945507687863,367,0.008758306158294355,-257,624,E4_International support
Sweden,-0.026113816341235198,297,0.007261829604695705,-325,624,H4_Emergency investment in healthcare
Sudan,-0.026066967412016293,119,0.004021990120270631,-504,624,H4_Emergency investment in healthcare
Thailand,-0.025906424574037218,297,0.012712175770544806,-153,624,H4_Emergency investment in healthcare
Sweden,-0.025865210876164633,298,0.007184358017306596,-325,624,H5_Investment in vaccines
Kyrgyzstan,-0.025628673302223598,183,0.0053105746202548355,-446,624,E4_International support
Jordan,-0.024982569944325482,485,0.20897959809238634,-548,624,C6_Flag
Barbados,-0.024837017178810317,304,0.00784630863849691,-304,624,H4_Emergency investment in healthcare
Zimbabwe,-0.02453153579882707,297,0.033606387323465374,-87,624,E4_International support
Fiji,-0.0243918766423859,506,0.011145611516097212,-96,624,H4_Emergency investment in healthcare
Fiji,-0.0243918766423859,506,0.011145611516097212,-96,624,E3_Fiscal measures
Laos,-0.024339575133384306,481,0.01051938854406563,-147,624,E3_Fiscal measures
China,-0.024172891924127846,526,0.36795355774780203,-413,624,C2_Flag
Laos,-0.024078582367197714,456,0.01051938854406562,-147,624,H4_Emergency investment in healthcare
Eswatini,-0.02393659237630203,219,0.02668409001165335,-116,624,E4_International support
Bahrain,-0.02383343127014299,536,0.22255117923635753,-579,624,C3_Flag
Eswatini,-0.02373587484877489,182,0.04487527645270434,-6,624,H5_Investment in vaccines
Gabon,-0.023701758317566674,382,0.0047306522842657725,-242,624,E3_Fiscal measures
Gabon,-0.023679368194273832,384,0.004730652284265771,-242,624,H4_Emergency investment in healthcare
New Zealand,-0.02351809326939785,317,0.003343653451992713,-78,624,E3_Fiscal measures
New Zealand,-0.02351807673155459,317,0.0033453502672794485,-78,624,H4_Emergency investment in healthcare
Botswana,-0.022838021619812868,424,0.007698260396073468,-200,624,H4_Emergency investment in healthcare
Vietnam,-0.02251502366787956,297,0.008491418800200073,-283,624,E4_International support
New Zealand,-0.022510609684323574,246,0.23124026168403353,-53,624,H5_Investment in vaccines
Belize,-0.0214688296899021,222,0.0936872936776492,-4,624,E4_International support
Belize,-0.02112274663140542,265,0.005466924907740792,-401,624,E3_Fiscal measures
Vietnam,-0.021004196802610127,353,0.008520690281493569,-227,624,H4_Emergency investment in healthcare
South Sudan,-0.020943118793318036,398,0.004871823561509599,-232,624,H4_Emergency investment in healthcare
China,-0.020843843038352336,184,0.0497210967912608,-319,624,C3_Cancel public events
Timor,-0.020491827027728757,70,0.24398873981673133,-8,624,E4_International support
Croatia,-0.020433518719151816,500,0.18319621542614656,-570,624,C4_Flag
China,-0.01928896893288158,22,0.5751043460961672,-416,624,C4_Flag
China,-0.019117367641317967,202,0.2636183927469627,-355,624,H6_Facial Coverings
Moldova,-0.019080070362426642,478,0.12416158261641676,-513,624,H6_Flag
Liberia,-0.019019807861092846,466,0.007621410816665093,-58,624,E4_International support
Bahrain,-0.018986240592913234,536,0.18219687116121444,-595,624,H6_Flag
Bahrain,-0.018986240592913234,536,0.18219687116121444,-595,624,C2_Flag
Bahrain,-0.018986240592913234,536,0.18219687116121444,-595,624,C4_Flag
Bahrain,-0.018986240592913234,536,0.18219687116121444,-595,624,C6_Flag
Liberia,-0.017484508510681944,516,0.009125144758378556,-2,624,E3_Fiscal measures
Peru,-0.01746078038118181,521,0.20774451069660166,-587,624,C3_Flag
Botswana,-0.01662667019786226,326,0.045375170645065716,-7,624,E3_Fiscal measures
Benin,-0.01653852401565969,339,0.022631777608655645,-84,624,E3_Fiscal measures
Uganda,-0.01651457307435144,319,0.004676006413123921,-323,624,E3_Fiscal measures
Uruguay,-0.0165008051931068,554,0.18102184747846278,-552,624,C3_Flag
Poland,-0.016297719199201005,0,0.05552972665627994,-232,624,C2_Flag
Vietnam,-0.016038136938858104,121,0.0035624229836725575,-459,624,H5_Investment in vaccines
Congo,-0.015608008807809756,165,0.002685293923715399,-459,624,E3_Fiscal measures
Brunei,-0.014905019411834279,526,0.023890375153657332,-15,624,H4_Emergency investment in healthcare
Brunei,-0.014845028903728803,521,0.024688653147941973,-20,624,E3_Fiscal measures
China,-0.014572223289186496,359,0.04885998864921402,-139,624,C4_Restrictions on gatherings
Benin,-0.013968477373528812,11,0.024476734518313243,-98,624,H4_Emergency investment in healthcare
Mauritius,-0.013722413940600116,451,0.012922854830809443,-68,624,H4_Emergency investment in healthcare
China,-0.013380216139621096,18,0.6067734127011521,-101,624,E3_Fiscal measures
Belgium,-0.012418796318878903,4,0.10411921431305747,-610,624,C4_Flag
Belgium,-0.012418796318878903,4,0.10411921431305747,-610,624,C3_Flag
Uganda,-0.011494559355977953,200,0.07607157522051343,-56,624,H5_Investment in vaccines
Benin,-0.011203338161671891,580,0.20237098144588414,-1,624,H8_Protection of elderly people
Dominican Republic,-0.01068587471825012,558,0.2120866267224622,-606,624,C4_Flag
Mauritius,-0.010578910088295078,130,0.019339824828281005,-41,624,E3_Fiscal measures
China,-0.010214202110000382,18,0.6961453324255906,-11,624,H4_Emergency investment in healthcare
Panama,-0.009832663332300982,408,0.16099266804415174,-608,624,C4_Flag
Dominica,-0.009298549080441957,481,0.005145404404179764,-56,624,E3_Fiscal measures
Benin,-0.009144068074769394,196,0.09490205521070484,-5,624,E4_International support
Mauritius,-0.009067633595462287,62,0.039546299914421906,-2,624,E4_International support
China,-0.008962671168072936,9,0.7355920041005437,-96,624,E4_International support
Oman,-0.008293853231532039,574,0.13951283170007195,-560,624,H1_Public information campaigns
Brazil,-0.007953505424148808,577,0.3534469406010382,-573,624,H8_Flag
Dominican Republic,-0.006422696541511266,558,0.12747370522927276,-606,624,C2_Flag
Bolivia,-0.004986289937041189,569,0.1668098834542882,-602,624,C4_Flag
Bolivia,-0.004986289937041189,569,0.1668098834542882,-602,624,C3_Flag
Liberia,-0.004653787389886754,12,0.051420268445959594,-526,624,C3_Flag
San Marino,0.0,0,0.0,-624,624,C1_Flag
Guatemala,0.0,0,0.0,-624,624,H5_Investment in vaccines
Qatar,0.0,0,0.0,-624,624,C1_Flag
Nepal,0.0,0,0.0,-624,624,H5_Investment in vaccines
Georgia,0.0,0,0.0,-624,624,H5_Investment in vaccines
Angola,0.0,0,0.0,-624,624,H5_Investment in vaccines
Senegal,0.0,0,0.0,-624,624,C1_Flag
Romania,0.0,0,0.0,-624,624,H7_Flag
Serbia,0.0,0,0.0,-624,624,C1_Flag
Myanmar,0.0,0,0.0,-624,624,H5_Investment in vaccines
Russia,0.0,0,0.0,-624,624,H7_Flag
South Africa,0.0,0,0.0,-624,624,C1_Flag
South Sudan,0.0,0,0.0,-624,624,C1_Flag
Rwanda,0.0,0,0.0,-624,624,H7_Flag
Gambia,0.0,0,0.0,-624,624,H5_Investment in vaccines
San Marino,0.0,0,0.0,-624,624,H7_Flag
Morocco,0.0,0,0.0,-624,624,H5_Investment in vaccines
Gabon,0.0,0,0.0,-624,624,H5_Investment in vaccines
Uganda,0.0,0,0.0,-624,624,H7_Flag
Saudi Arabia,0.0,0,0.0,-624,624,C1_Flag
Ukraine,0.0,0,0.0,-624,624,H7_Flag
Oman,0.0,0,0.0,-624,624,C1_Flag
Guinea,0.0,0,0.0,-624,624,H5_Investment in vaccines
Rwanda,0.0,0,0.0,-624,624,H5_Investment in vaccines
Iraq,0.0,0,0.0,-624,624,H5_Investment in vaccines
Venezuela,0.0,0,0.0,-624,624,H7_Flag
Peru,0.0,0,0.0,-624,624,H7_Flag
Philippines,0.0,0,0.0,-624,624,H7_Flag
Iran,0.0,0,0.0,-624,624,H5_Investment in vaccines
Monaco,0.0,0,0.0,-624,624,C1_Flag
Uzbekistan,0.0,0,0.0,-624,624,H7_Flag
Qatar,0.0,0,0.0,-624,624,H5_Investment in vaccines
Poland,0.0,0,0.0,-624,624,H7_Flag
Uruguay,0.0,0,0.0,-624,624,H7_Flag
Netherlands,0.0,0,0.0,-624,624,C1_Flag
United States,0.0,0,0.0,-624,624,H7_Flag
Portugal,0.0,0,0.0,-624,624,H7_Flag
Jordan,0.0,0,0.0,-624,624,H5_Investment in vaccines
Kazakhstan,0.0,0,0.0,-624,624,H5_Investment in vaccines
United Kingdom,0.0,0,0.0,-624,624,H7_Flag
Honduras,0.0,0,0.0,-624,624,H5_Investment in vaccines
Panama,0.0,0,0.0,-624,624,H5_Investment in vaccines
Oman,0.0,0,0.0,-624,624,H5_Investment in vaccines
Haiti,0.0,0,0.0,-624,624,H5_Investment in vaccines
Nigeria,0.0,0,0.0,-624,624,H5_Investment in vaccines
Kenya,0.0,0,0.0,-624,624,H5_Investment in vaccines
Qatar,0.0,0,0.0,-624,624,H7_Flag
Turkey,0.0,0,0.0,-624,624,H7_Flag
Tunisia,0.0,0,0.0,-624,624,C1_Flag
Senegal,0.0,0,0.0,-624,624,H7_Flag
Laos,0.0,0,0.0,-624,624,H5_Investment in vaccines
Timor,0.0,0,0.0,-624,624,H7_Flag
Spain,0.0,0,0.0,-624,624,H7_Flag
Brunei,0.0,0,0.0,-624,624,H5_Investment in vaccines
Botswana,0.0,0,0.0,-624,624,H5_Investment in vaccines
Luxembourg,0.0,0,0.0,-624,624,H5_Investment in vaccines
Lebanon,0.0,0,0.0,-624,624,H5_Investment in vaccines
Venezuela,0.0,0,0.0,-624,624,C1_Flag
Bolivia,0.0,0,0.0,-624,624,H5_Investment in vaccines
Bhutan,0.0,0,0.0,-624,624,H5_Investment in vaccines
Benin,0.0,0,0.0,-624,624,H5_Investment in vaccines
Belize,0.0,0,0.0,-624,624,H5_Investment in vaccines
Thailand,0.0,0,0.0,-624,624,H7_Flag
Barbados,0.0,0,0.0,-624,624,H5_Investment in vaccines
Zimbabwe,0.0,0,0.0,-624,624,C1_Flag
Sudan,0.0,0,0.0,-624,624,H7_Flag
Liechtenstein,0.0,0,0.0,-624,624,H5_Investment in vaccines
Bangladesh,0.0,0,0.0,-624,624,H5_Investment in vaccines
Algeria,0.0,0,0.0,-624,624,H5_Investment in vaccines
Andorra,0.0,0,0.0,-624,624,H5_Investment in vaccines
Bahrain,0.0,0,0.0,-624,624,H5_Investment in vaccines
Azerbaijan,0.0,0,0.0,-624,624,H5_Investment in vaccines
Sweden,0.0,0,0.0,-624,624,H7_Flag
Suriname,0.0,0,0.0,-624,624,H7_Flag
Argentina,0.0,0,0.0,-624,624,H5_Investment in vaccines
South Sudan,0.0,0,0.0,-624,624,H7_Flag
China,0.0,0,0.0,-624,624,H5_Investment in vaccines
Colombia,0.0,0,0.0,-624,624,H5_Investment in vaccines
South Africa,0.0,0,0.0,-624,624,H7_Flag
Serbia,0.0,0,0.0,-624,624,H7_Flag
Tunisia,0.0,0,0.0,-624,624,H7_Flag
Fiji,0.0,0,0.0,-624,624,H5_Investment in vaccines
Trinidad and Tobago,0.0,0,0.0,-624,624,C1_Flag
Seychelles,0.0,0,0.0,-624,624,H7_Flag
Liberia,0.0,0,0.0,-624,624,H5_Investment in vaccines
Slovakia,0.0,0,0.0,-624,624,H7_Flag
Uganda,0.0,0,0.0,-624,624,C1_Flag
Mexico,0.0,0,0.0,-624,624,H5_Investment in vaccines
Mauritius,0.0,0,0.0,-624,624,H5_Investment in vaccines
El Salvador,0.0,0,0.0,-624,624,H5_Investment in vaccines
Trinidad and Tobago,0.0,0,0.0,-624,624,H7_Flag
Saudi Arabia,0.0,0,0.0,-624,624,H7_Flag
Egypt,0.0,0,0.0,-624,624,H5_Investment in vaccines
Dominica,0.0,0,0.0,-624,624,H5_Investment in vaccines
Kuwait,0.0,0,0.0,-624,624,H5_Investment in vaccines
Czechia,0.0,0,0.0,-624,624,H5_Investment in vaccines
Togo,0.0,0,0.0,-624,624,H7_Flag
Mauritania,0.0,0,0.0,-624,624,H5_Investment in vaccines
Cyprus,0.0,0,0.0,-624,624,H5_Investment in vaccines
Kyrgyzstan,0.0,0,0.0,-624,624,H5_Investment in vaccines
Cuba,0.0,0,0.0,-624,624,H5_Investment in vaccines
Malta,0.0,0,0.0,-624,624,H5_Investment in vaccines
Congo,0.0,0,0.0,-624,624,H5_Investment in vaccines
Malaysia,0.0,0,0.0,-624,624,H5_Investment in vaccines
Slovenia,0.0,0,0.0,-624,624,H7_Flag
Ecuador,0.0,0,0.0,-624,624,H5_Investment in vaccines
San Marino,0.0,0,0.0,-624,624,H5_Investment in vaccines
Andorra,0.0,0,0.0,-624,624,H7_Flag
Malta,0.0,0,0.0,-624,624,C1_Flag
Gambia,0.0,0,0.0,-624,624,H7_Flag
Gabon,0.0,0,0.0,-624,624,H7_Flag
France,0.0,0,0.0,-624,624,H7_Flag
Fiji,0.0,0,0.0,-624,624,H7_Flag
Eswatini,0.0,0,0.0,-624,624,H7_Flag
El Salvador,0.0,0,0.0,-624,624,H7_Flag
Georgia,0.0,0,0.0,-624,624,H7_Flag
Egypt,0.0,0,0.0,-624,624,H7_Flag
Dominican Republic,0.0,0,0.0,-624,624,H7_Flag
Dominica,0.0,0,0.0,-624,624,H7_Flag
Denmark,0.0,0,0.0,-624,624,H7_Flag
Czechia,0.0,0,0.0,-624,624,H7_Flag
Cyprus,0.0,0,0.0,-624,624,H7_Flag
Cuba,0.0,0,0.0,-624,624,H7_Flag
Ecuador,0.0,0,0.0,-624,624,H7_Flag
Germany,0.0,0,0.0,-624,624,H7_Flag
Greece,0.0,0,0.0,-624,624,H7_Flag
Guatemala,0.0,0,0.0,-624,624,H7_Flag
Ireland,0.0,0,0.0,-624,624,H7_Flag
Iraq,0.0,0,0.0,-624,624,H7_Flag
Iran,0.0,0,0.0,-624,624,H7_Flag
Costa Rica,0.0,0,0.0,-624,624,H4_Emergency investment in healthcare
Indonesia,0.0,0,0.0,-624,624,H7_Flag
Cuba,0.0,0,0.0,-624,624,H4_Emergency investment in healthcare
India,0.0,0,0.0,-624,624,H7_Flag
Hungary,0.0,0,0.0,-624,624,H7_Flag
Dominica,0.0,0,0.0,-624,624,H4_Emergency investment in healthcare
Eswatini,0.0,0,0.0,-624,624,H4_Emergency investment in healthcare
Hong Kong,0.0,0,0.0,-624,624,H7_Flag
Honduras,0.0,0,0.0,-624,624,H7_Flag
Haiti,0.0,0,0.0,-624,624,H7_Flag
Guyana,0.0,0,0.0,-624,624,H7_Flag
Guinea,0.0,0,0.0,-624,624,H7_Flag
Costa Rica,0.0,0,0.0,-624,624,H7_Flag
Congo,0.0,0,0.0,-624,624,H7_Flag
Colombia,0.0,0,0.0,-624,624,H7_Flag
Iran,0.0,0,0.0,-624,624,H4_Emergency investment in healthcare
Bhutan,0.0,0,0.0,-624,624,H7_Flag
Benin,0.0,0,0.0,-624,624,H7_Flag
Belize,0.0,0,0.0,-624,624,H7_Flag
Turkey,0.0,0,0.0,-624,624,H4_Emergency investment in healthcare
Uganda,0.0,0,0.0,-624,624,H4_Emergency investment in healthcare
Belgium,0.0,0,0.0,-624,624,H7_Flag
Barbados,0.0,0,0.0,-624,624,H7_Flag
Bangladesh,0.0,0,0.0,-624,624,H7_Flag
Bahrain,0.0,0,0.0,-624,624,H7_Flag
Azerbaijan,0.0,0,0.0,-624,624,H7_Flag
Austria,0.0,0,0.0,-624,624,H7_Flag
Australia,0.0,0,0.0,-624,624,H7_Flag
Argentina,0.0,0,0.0,-624,624,H7_Flag
Albania,0.0,0,0.0,-624,624,H7_Flag
Angola,0.0,0,0.0,-624,624,H7_Flag
Bolivia,0.0,0,0.0,-624,624,H7_Flag
Israel,0.0,0,0.0,-624,624,H7_Flag
Slovenia,0.0,0,0.0,-624,624,H4_Emergency investment in healthcare
Bosnia and Herzegovina,0.0,0,0.0,-624,624,H7_Flag
China,0.0,0,0.0,-624,624,H7_Flag
Jordan,0.0,0,0.0,-624,624,H4_Emergency investment in healthcare
Chile,0.0,0,0.0,-624,624,H7_Flag
Liberia,0.0,0,0.0,-624,624,H4_Emergency investment in healthcare
Liechtenstein,0.0,0,0.0,-624,624,H4_Emergency investment in healthcare
Cape Verde,0.0,0,0.0,-624,624,H7_Flag
Malta,0.0,0,0.0,-624,624,H4_Emergency investment in healthcare
Monaco,0.0,0,0.0,-624,624,H4_Emergency investment in healthcare
Namibia,0.0,0,0.0,-624,624,H4_Emergency investment in healthcare
Canada,0.0,0,0.0,-624,624,H7_Flag
Qatar,0.0,0,0.0,-624,624,H4_Emergency investment in healthcare
Bulgaria,0.0,0,0.0,-624,624,H7_Flag
Brunei,0.0,0,0.0,-624,624,H7_Flag
Brazil,0.0,0,0.0,-624,624,H7_Flag
Botswana,0.0,0,0.0,-624,624,H7_Flag
Rwanda,0.0,0,0.0,-624,624,H4_Emergency investment in healthcare
Mauritania,0.0,0,0.0,-624,624,C1_Flag
Italy,0.0,0,0.0,-624,624,H7_Flag
Japan,0.0,0,0.0,-624,624,H7_Flag
Netherlands,0.0,0,0.0,-624,624,H7_Flag
Nepal,0.0,0,0.0,-624,624,H7_Flag
Lithuania,0.0,0,0.0,-624,624,C1_Flag
Namibia,0.0,0,0.0,-624,624,H7_Flag
Liechtenstein,0.0,0,0.0,-624,624,C1_Flag
Liberia,0.0,0,0.0,-624,624,C1_Flag
New Zealand,0.0,0,0.0,-624,624,H7_Flag
Lebanon,0.0,0,0.0,-624,624,C1_Flag
Kuwait,0.0,0,0.0,-624,624,C1_Flag
Ireland,0.0,0,0.0,-624,624,C1_Flag
Hong Kong,0.0,0,0.0,-624,624,C1_Flag
Haiti,0.0,0,0.0,-624,624,C1_Flag
Guyana,0.0,0,0.0,-624,624,C1_Flag
Morocco,0.0,0,0.0,-624,624,H7_Flag
Myanmar,0.0,0,0.0,-624,624,H7_Flag
Nigeria,0.0,0,0.0,-624,624,H7_Flag
